,product_id,Most_Ordered_Products_Count,Frec_relativa,Frec_acumulada,Lim_inf,Lim_sup
0,0009406fd7479715e4bef61dd91f2462,1,5.600672080649678e-05,5.600672080649678e-05,0.0,5.600672080649678e-05
1,9979e4194cc6ffdd0638449218eda062,1,5.600672080649678e-05,0.00011201344161299356,5.600672080649678e-05,0.00011201344161299356
2,997821c0ede235a8ed07670ce57a8d86,1,5.600672080649678e-05,0.00016802016241949033,0.00011201344161299356,0.00016802016241949033
3,9957ffc65a8cdbdc39584b7fc0b42aae,1,5.600672080649678e-05,0.0002240268832259871,0.00016802016241949033,0.0002240268832259871
4,99521d67b22efb57979c6bf0c577a7a4,1,5.600672080649678e-05,0.00028003360403248387,0.0002240268832259871,0.00028003360403248387
5,99444782c6bb7269243567c2d6988f94,1,5.600672080649678e-05,0.00033604032483898065,0.00028003360403248387,0.00033604032483898065
6,9938217cedf3d56b2abaf11f2d3feae7,1,5.600672080649678e-05,0.00039204704564547744,0.00033604032483898065,0.00039204704564547744
7,992197904e1d4f0bf3994652373188e4,1,5.600672080649678e-05,0.0004480537664519742,0.00039204704564547744,0.0004480537664519742
8,991dc21288b4d582f86f85f7af02aba5,1,5.600672080649678e-05,0.000504060487258471,0.0004480537664519742,0.000504060487258471
9,990ecadcf56234a68b3a0af8d01c0d8a,1,5.600672080649678e-05,0.0005600672080649677,0.000504060487258471,0.0005600672080649677
10,98fdc6ec1dba6a058adc43e511493898,1,5.600672080649678e-05,0.0006160739288714645,0.0005600672080649677,0.0006160739288714645
11,98e0de96ebb0711db1fc3d1bad1a902f,1,5.600672080649678e-05,0.0006720806496779613,0.0006160739288714645,0.0006720806496779613
12,98e06076f757bc9d675b9f39b9672be9,1,5.600672080649678e-05,0.0007280873704844581,0.0006720806496779613,0.0007280873704844581
13,9981d5a8b44135a14dffa76e857d2d83,1,5.600672080649678e-05,0.0007840940912909549,0.0007280873704844581,0.0007840940912909549
14,98e0291e1b138b5b5384f44fd7a2d149,1,5.600672080649678e-05,0.0008401008120974517,0.0007840940912909549,0.0008401008120974517
15,98c9ff7d86040b4030472af040f1a4a8,1,5.600672080649678e-05,0.0008961075329039484,0.0008401008120974517,0.0008961075329039484
16,98ad26989524a790f1d29686025b6fcc,1,5.600672080649678e-05,0.0009521142537104452,0.0008961075329039484,0.0009521142537104452
17,98aaaedf37ab737ac27a285b011f42cb,1,5.600672080649678e-05,0.001008120974516942,0.0009521142537104452,0.001008120974516942
18,98a8c2fa16d7239c606640f5555768e4,1,5.600672080649678e-05,0.0010641276953234386,0.001008120974516942,0.0010641276953234386
19,98a20ac6ef3939598c38b1eb54fe1cae,1,5.600672080649678e-05,0.0011201344161299353,0.0010641276953234386,0.0011201344161299353
20,987c2e418fe5bab68f7823af3919d16a,1,5.600672080649678e-05,0.001176141136936432,0.0011201344161299353,0.001176141136936432
21,987a74846f2e12df204ceae9e59953fc,1,5.600672080649678e-05,0.0012321478577429286,0.001176141136936432,0.0012321478577429286
22,986d0d7a45258d4b8be60463fcff39f6,1,5.600672080649678e-05,0.0012881545785494253,0.0012321478577429286,0.0012881545785494253
23,986af931e7ce399914deaa43d224b124,1,5.600672080649678e-05,0.001344161299355922,0.0012881545785494253,0.001344161299355922
24,9858707a4804bd5fe5027290870c37cf,1,5.600672080649678e-05,0.0014001680201624186,0.001344161299355922,0.0014001680201624186
25,9847d08b81ab75c5bdaf6823c7fe00b2,1,5.600672080649678e-05,0.0014561747409689153,0.0014001680201624186,0.0014561747409689153
26,983b5668afc4aa8777599206fcc8964f,1,5.600672080649678e-05,0.001512181461775412,0.0014561747409689153,0.001512181461775412
27,98d4d94ea54992a98bbfefe75e7561d3,1,5.600672080649678e-05,0.0015681881825819087,0.001512181461775412,0.0015681881825819087
28,99903e1e018dd80869032e7e79802059,1,5.600672080649678e-05,0.0016241949033884053,0.0015681881825819087,0.0016241949033884053
29,999f8a403c25d68c828a6915e13e89d9,1,5.600672080649678e-05,0.001680201624194902,0.0016241949033884053,0.001680201624194902
30,99a31da32285762c037b6d6bbdb0ed42,1,5.600672080649678e-05,0.0017362083450013987,0.001680201624194902,0.0017362083450013987
31,9a89064fd209d1c1661271942a65099f,1,5.600672080649678e-05,0.0017922150658078954,0.0017362083450013987,0.0017922150658078954
32,9a8706b8c060b16e5f0d2925f20bc35b,1,5.600672080649678e-05,0.001848221786614392,0.0017922150658078954,0.001848221786614392
33,9a81ff03e62cb56207c77fc1e718a4c4,1,5.600672080649678e-05,0.0019042285074208887,0.001848221786614392,0.0019042285074208887
34,9a7c6041fa9592d9d9ef6cfe62a71f8c,1,5.600672080649678e-05,0.0019602352282273856,0.0019042285074208887,0.0019602352282273856
35,9a7c0784b8058269d176b3089c946ed0,1,5.600672080649678e-05,0.0020162419490338825,0.0019602352282273856,0.0020162419490338825
36,9a78dffd6ee3b0b5ef8c7bcc3363cb60,1,5.600672080649678e-05,0.0020722486698403794,0.0020162419490338825,0.0020722486698403794
37,9a63fa9eca94ee429d997471304cb60c,1,5.600672080649678e-05,0.0021282553906468763,0.0020722486698403794,0.0021282553906468763
38,9a63d4ef456702710823c21b8cca0332,1,5.600672080649678e-05,0.002184262111453373,0.0021282553906468763,0.002184262111453373
39,9a469eaf45dfbc43d39ba1977a3c07af,1,5.600672080649678e-05,0.00224026883225987,0.002184262111453373,0.00224026883225987
40,9a323a3355e6ba35ac589411268a34e5,1,5.600672080649678e-05,0.002296275553066367,0.00224026883225987,0.002296275553066367
41,99fdc04e6b6614fa8899cefafe793fa7,1,5.600672080649678e-05,0.002352282273872864,0.002296275553066367,0.002352282273872864
42,99fb0293e181af6a2b692fef4ddac420,1,5.600672080649678e-05,0.0024082889946793608,0.002352282273872864,0.0024082889946793608
43,99e71b776debf2f01a69dce207e3e4f8,1,5.600672080649678e-05,0.0024642957154858577,0.0024082889946793608,0.0024642957154858577
44,99e6f14f74a00605ad9cfe8c4bb29385,1,5.600672080649678e-05,0.0025203024362923545,0.0024642957154858577,0.0025203024362923545
45,99dd027298fab106f907e554d5378825,1,5.600672080649678e-05,0.0025763091570988514,0.0025203024362923545,0.0025763091570988514
46,99d6706e504e4c358c2b5dc88e828d74,1,5.600672080649678e-05,0.0026323158779053483,0.0025763091570988514,0.0026323158779053483
47,99d649a55b3bbffa301adbe2e0661d41,1,5.600672080649678e-05,0.0026883225987118452,0.0026323158779053483,0.0026883225987118452
48,99d1f27bf9ea0392ab69d0203c6efdc4,1,5.600672080649678e-05,0.002744329319518342,0.0026883225987118452,0.002744329319518342
49,99c97d191bcc87e072acc4521bce44d4,1,5.600672080649678e-05,0.002800336040324839,0.002744329319518342,0.002800336040324839
50,99c803fd17abc7a255efe370d53744e3,1,5.600672080649678e-05,0.002856342761131336,0.002800336040324839,0.002856342761131336
51,99c3deeef8923c1036a30a5abed9071c,1,5.600672080649678e-05,0.002912349481937833,0.002856342761131336,0.002912349481937833
52,99ba5fbf3ae895fe3a9289acd0a5eb91,1,5.600672080649678e-05,0.0029683562027443297,0.002912349481937833,0.0029683562027443297
53,99b8434f4c3653db7005539f4eb581bb,1,5.600672080649678e-05,0.0030243629235508266,0.0029683562027443297,0.0030243629235508266
54,99b7af24fd7be364e3621b9e751b048e,1,5.600672080649678e-05,0.0030803696443573235,0.0030243629235508266,0.0030803696443573235
55,99b5252f661c113b53ca9fbaae9dd3fd,1,5.600672080649678e-05,0.0031363763651638204,0.0030803696443573235,0.0031363763651638204
56,99ad29366bb604be21e29faa41057d34,1,5.600672080649678e-05,0.0031923830859703173,0.0031363763651638204,0.0031923830859703173
57,99a5e7a2c16478ff3f0ea9c20eb2820f,1,5.600672080649678e-05,0.003248389806776814,0.0031923830859703173,0.003248389806776814
58,98354dc7140f034f3b55ec6fc45dd174,1,5.600672080649678e-05,0.003304396527583311,0.003248389806776814,0.003304396527583311
59,9a98180ffbd0765e89f11cc8dd2385f4,1,5.600672080649678e-05,0.003360403248389808,0.003304396527583311,0.003360403248389808
60,9834262f81613c7215955ac3b7081919,1,5.600672080649678e-05,0.003416409969196305,0.003360403248389808,0.003416409969196305
61,982565327a800a467fffeac070672ea6,1,5.600672080649678e-05,0.0034724166900028017,0.003416409969196305,0.0034724166900028017
62,9712e67c33f564648b46afc6505db72a,1,5.600672080649678e-05,0.0035284234108092986,0.0034724166900028017,0.0035284234108092986
63,9711e523a681d75526ae8a1e98c8b2b8,1,5.600672080649678e-05,0.0035844301316157955,0.0035284234108092986,0.0035844301316157955
